DDT_hr,Vol_cf,Max_Inflow_cfs,Max_Depth_ft,Max_Storage_Vol_cf,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%
6,275000,32.09,0.32,88119.0,850.215,850.215,100.0,-0.0
6,300000,32.09,0.27,82090.0,850.215,850.215,100.0,-0.0
12,1000,32.09,1.11,1107.0,66.056,850.208,7.7693929015017495,0.0
12,2000,32.09,1.11,2214.0,117.713,850.201,13.845314225694864,0.0
12,3000,32.09,1.11,3320.0,163.232,850.194,19.199382729118298,0.0
12,4000,32.09,1.11,4426.0,204.69,850.188,24.075851458736185,0.0
12,5000,32.09,1.11,5532.0,242.683,850.187,28.54466135097337,0.0
12,6000,32.09,1.11,6638.0,277.921,850.189,32.689319668920675,0.0
12,7000,32.09,1.11,7744.0,310.543,850.192,36.526219959726745,0.0
12,8000,32.09,1.11,8849.0,341.074,850.196,40.11710240932679,-0.0
12,9000,32.09,1.11,9954.0,369.518,850.201,43.46242829636756,-0.0
12,10000,32.09,1.11,11059.0,396.065,850.206,46.584592439949844,-0.0
12,12500,32.09,1.11,13819.0,454.911,850.213,53.50553331929764,-0.0
12,15000,32.09,1.11,16579.0,504.759,850.213,59.368534708361324,-0.0
12,17500,32.09,1.1,19337.0,547.18,850.214,64.35791459561945,-0.0
12,20000,32.09,1.1,22093.0,583.63,850.214,68.64507053518291,-0.0
12,22500,32.09,1.1,24848.0,614.759,850.214,72.30638403978293,-0.0
12,25000,32.09,1.1,27601.0,641.471,850.214,75.44818128141856,-0.0
12,27500,32.09,1.1,30353.0,664.371,850.214,78.14162081546527,-0.0
12,30000,32.09,1.1,33103.0,683.891,850.214,80.43751337898458,-0.0
12,32500,32.09,1.1,35852.0,700.774,850.214,82.42324873502436,-0.0
12,35000,32.09,1.1,38599.0,715.479,850.214,84.15281329171243,-0.0
12,37500,32.09,1.1,41345.0,728.523,850.214,85.68701526909696,-0.0
12,40000,32.09,1.1,44089.0,739.878,850.214,87.02256137866466,-0.0
12,42500,32.09,1.1,46832.0,749.77,850.214,88.18603316341532,-0.0
12,45000,32.09,1.1,49573.0,758.461,850.214,89.20824639443717,-0.0
12,47500,32.09,1.1,52313.0,766.206,850.214,90.11919352069008,-0.0
12,50000,32.09,1.1,55051.0,773.105,850.214,90.93063628686424,-0.0
12,55000,32.09,1.1,60523.0,784.403,850.214,92.25947820195857,-0.0
12,60000,32.09,1.1,65988.0,793.963,850.214,93.38390099433789,-0.0
12,65000,32.09,1.1,71448.0,801.677,850.214,94.29120197973685,-0.0
12,70000,32.09,1.1,76902.0,808.2,850.214,95.05842058587602,-0.0
12,75000,32.09,1.1,82350.0,813.837,850.214,95.72143013406036,-0.0
12,80000,32.09,1.1,87791.0,818.856,850.214,96.31175210005951,-0.0
12,85000,32.09,1.1,93227.0,823.451,850.214,96.85220426857238,-0.0
12,90000,32.09,1.1,98656.0,827.494,850.214,97.32773160639556,-0.0
12,95000,32.09,1.1,104080.0,830.962,850.214,97.73562891225032,-0.0
12,100000,32.09,1.09,109497.0,833.767,850.214,98.06554585080931,-0.0
12,125000,32.09,1.09,136308.0,842.221,850.214,99.05988374691547,-0.0
12,150000,32.09,1.07,160265.0,846.659,850.214,99.5818699762648,-0.0
12,175000,32.09,1.04,181331.0,849.409,850.214,99.9053179552442,-0.0
12,200000,32.09,0.96,192070.0,850.214,850.214,100.0,-0.0
12,225000,32.09,0.8,180526.0,850.214,850.214,100.0,-0.0
12,250000,32.09,0.68,169889.0,850.214,850.214,100.0,-0.0
12,275000,32.09,0.58,160255.0,850.214,850.214,100.0,-0.0
12,300000,32.09,0.51,151728.0,850.214,850.214,100.0,-0.0
24,1000,32.09,1.11,1107.0,39.398,850.208,4.633924874854154,0.0
24,2000,32.09,1.11,2214.0,72.15,850.201,8.486228550660375,0.0
24,3000,32.09,1.11,3321.0,102.594,850.194,12.06712820838538,0.0
24,4000,32.09,1.11,4427.0,131.057,850.186,15.415097402215514,0.0
24,5000,32.09,1.11,5533.0,157.924,850.179,18.575382360655816,-0.0
24,7500,32.09,1.11,8298.0,218.998,850.161,25.7595914185666,-0.0
24,10000,32.09,1.11,11062.0,274.039,850.15,32.23419396577075,-0.0
24,12500,32.09,1.11,13825.0,324.06,850.143,38.11829304011207,-0.0
24,15000,32.09,1.11,16587.0,368.874,850.138,43.389896699124144,-0.0
24,17500,32.09,1.11,19348.0,408.883,850.135,48.096243537791054,-0.0
24,20000,32.09,1.11,22108.0,445.416,850.132,52.393745912399496,-0.0
24,22500,32.09,1.11,24867.0,478.266,850.129,56.25805024884459,-0.0
24,25000,32.09,1.1,27625.0,507.881,850.127,59.74177975761269,-0.0
24,27500,32.09,1.1,30382.0,534.588,850.125,62.88345831495368,-0.0
24,30000,32.09,1.1,33138.0,558.76,850.124,65.72688219600906,-0.0
24,40000,32.09,1.1,44151.0,637.383,850.2,74.96859562455893,-0.0
24,50000,32.09,1.1,55147.0,693.18,850.21,81.53044541936697,-0.0
24,60000,32.09,1.1,66127.0,732.014,850.211,86.09792157476203,-0.0
24,70000,32.09,1.1,77091.0,759.183,850.211,89.29348126523887,-0.0
24,80000,32.09,1.1,88038.0,778.526,850.211,91.56856356833774,-0.0
24,90000,32.09,1.1,98969.0,792.31,850.211,93.189808177029,-0.0
24,100000,32.09,1.1,109883.0,802.725,850.211,94.4147982089152,-0.0
24,125000,32.09,1.1,137096.0,821.247,850.211,96.59331624737858,-0.0
24,150000,32.09,1.09,164033.0,832.956,850.211,97.97050379258796,-0.0
24,175000,32.09,1.08,188837.0,839.409,850.211,98.72949185555115,-0.0
24,200000,32.09,1.06,211038.0,843.571,850.211,99.21901739685795,-0.0
24,225000,32.09,1.03,231375.0,846.839,850.211,99.6033925696092,-0.0
24,250000,32.09,1.02,254987.0,849.245,850.211,99.88638114538627,-0.0
24,275000,32.09,1.01,276858.0,850.068,850.211,99.98318064574559,-0.0
24,300000,32.09,0.91,273285.0,850.211,850.211,100.0,-0.0
36,1000,32.09,1.11,1107.0,28.921,850.208,3.4016381873612103,0.0
36,2000,32.09,1.11,2214.0,53.94,850.201,6.3443820931756125,0.0
36,3000,32.09,1.11,3321.0,77.37,850.194,9.100275937021433,0.0
36,4000,32.09,1.11,4427.0,99.903,850.186,11.75072278301454,0.0
36,5000,32.09,1.11,5534.0,121.18,850.179,14.253468975356956,0.0
36,7500,32.09,1.11,8299.0,170.914,850.16,20.103745177378375,0.0
36,10000,32.09,1.11,11064.0,216.367,850.141,25.450719351260553,-0.0
36,12500,32.09,1.11,13827.0,258.477,850.126,30.404551795851436,-0.0
36,15000,32.09,1.11,16590.0,297.567,850.113,35.00322898249998,-0.0
36,17500,32.09,1.11,19352.0,333.808,850.101,39.26686358444467,-0.0
36,20000,32.09,1.11,22113.0,367.063,850.091,43.17925963220408,-0.0
36,22500,32.09,1.11,24874.0,397.788,850.082,46.794073983451014,-0.0
36,25000,32.09,1.11,27633.0,426.497,850.073,50.171808774069994,-0.0
36,27500,32.09,1.11,30392.0,453.213,850.065,53.31509943357272,-0.0
36,30000,32.09,1.1,33149.0,477.935,850.057,56.223876751794286,-0.0
