Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
60.0,0.65,0.61,0.0,24.9,24.9,100.0,0.0,0.65,60,1.4325011570305233,1.0
60.0,0.7,0.61,0.0,24.9,24.9,100.0,0.0,0.7,60,1.5426935537251787,1.0
60.0,0.75,0.61,0.0,24.9,24.9,100.0,0.0,0.75,60,1.6528859504198343,1.0
60.0,0.8,0.61,0.0,24.9,24.9,100.0,0.0,0.8,60,1.7630783471144904,1.0
60.0,0.85,0.61,0.0,24.9,24.9,100.0,0.0,0.85,60,1.8732707438091458,1.0
60.0,0.9,0.61,0.0,24.9,24.9,100.0,0.0,0.9,60,1.9834631405038015,1.0
60.0,0.95,0.61,0.0,24.9,24.9,100.0,0.0,0.95,60,2.0936555371984573,1.0
60.0,1.0,0.61,0.0,24.9,24.9,100.0,0.0,1.0,60,2.2038479338931127,1.0
120.0,0.0,0.46,0.0,0.0,24.4,0.0,0.0,0.0,120,0.0,0.0
,,,,,,,,,120,0.0,0.0
120.0,0.005,0.46,0.0,7.82,24.4,32.049180327868854,0.0,0.005,120,0.011019239669465565,0.32049180327868854
120.0,0.01,0.46,0.0,12.3,24.4,50.40983606557378,0.0,0.01,120,0.02203847933893113,0.5040983606557378
120.0,0.015,0.46,0.0,15.2,24.4,62.29508196721312,0.0,0.015,120,0.03305771900839669,0.6229508196721312
120.0,0.02,0.46,0.0,17.3,24.4,70.9016393442623,0.0,0.02,120,0.04407695867786226,0.709016393442623
120.0,0.025,0.46,0.0,18.8,24.4,77.04918032786885,0.0,0.025,120,0.055096198347327825,0.7704918032786885
120.0,0.03,0.46,0.0,19.9,24.4,81.55737704918032,0.0,0.03,120,0.06611543801679338,0.8155737704918031
120.0,0.035,0.46,0.0,20.8,24.4,85.24590163934427,0.0,0.035,120,0.07713467768625895,0.8524590163934427
120.0,0.04,0.46,0.0,21.4,24.4,87.70491803278688,0.0,0.04,120,0.08815391735572452,0.8770491803278688
120.0,0.045,0.46,0.0,22.0,24.4,90.1639344262295,0.0,0.045,120,0.09917315702519007,0.901639344262295
120.0,0.05,0.46,0.0,22.4,24.4,91.8032786885246,0.0,0.05,120,0.11019239669465565,0.918032786885246
120.0,0.055,0.46,0.0,22.7,24.4,93.0327868852459,0.0,0.055,120,0.1212116363641212,0.930327868852459
120.0,0.06,0.46,0.0,23.0,24.4,94.26229508196722,0.0,0.06,120,0.13223087603358677,0.9426229508196723
120.0,0.08,0.46,0.0,23.7,24.4,97.1311475409836,0.0,0.08,120,0.17630783471144904,0.9713114754098361
120.0,0.1,0.46,0.0,24.0,24.4,98.36065573770492,0.0,0.1,120,0.2203847933893113,0.9836065573770492
120.0,0.12,0.46,0.0,24.2,24.4,99.18032786885246,0.0,0.12,120,0.26446175206717354,0.9918032786885246
120.0,0.14,0.46,0.0,24.3,24.4,99.59016393442624,0.0,0.14,120,0.3085387107450358,0.9959016393442625
120.0,0.16,0.46,0.0,24.3,24.4,99.59016393442624,0.0,0.16,120,0.35261566942289807,0.9959016393442625
120.0,0.18,0.46,0.0,24.3,24.4,99.59016393442624,0.0,0.18,120,0.3966926281007603,0.9959016393442625
120.0,0.2,0.46,0.0,24.4,24.4,100.0,0.0,0.2,120,0.4407695867786226,1.0
120.0,0.22,0.46,0.0,24.4,24.4,100.0,0.0,0.22,120,0.4848465454564848,1.0
120.0,0.24,0.46,0.0,24.4,24.4,100.0,0.0,0.24,120,0.5289235041343471,1.0
120.0,0.26,0.46,0.0,24.4,24.4,100.0,0.0,0.26,120,0.5730004628122094,1.0
120.0,0.28,0.46,0.0,24.4,24.4,100.0,0.0,0.28,120,0.6170774214900716,1.0
120.0,0.3,0.46,0.0,24.4,24.4,100.0,0.0,0.3,120,0.6611543801679338,1.0
120.0,0.32,0.46,0.0,24.4,24.4,100.0,0.0,0.32,120,0.7052313388457961,1.0
120.0,0.34,0.46,0.0,24.4,24.4,100.0,0.0,0.34,120,0.7493082975236584,1.0
120.0,0.36,0.46,0.0,24.4,24.4,100.0,0.0,0.36,120,0.7933852562015206,1.0
120.0,0.38,0.46,0.0,24.4,24.4,100.0,0.0,0.38,120,0.8374622148793829,1.0
120.0,0.4,0.46,0.0,24.4,24.4,100.0,0.0,0.4,120,0.8815391735572452,1.0
120.0,0.45,0.46,0.0,24.4,24.4,100.0,0.0,0.45,120,0.9917315702519007,1.0
120.0,0.5,0.46,0.0,24.4,24.4,100.0,0.0,0.5,120,1.1019239669465564,1.0
120.0,0.55,0.46,0.0,24.4,24.4,100.0,0.0,0.55,120,1.212116363641212,1.0
120.0,0.6,0.46,0.0,24.4,24.4,100.0,0.0,0.6,120,1.3223087603358676,1.0
120.0,0.65,0.46,0.0,24.4,24.4,100.0,0.0,0.65,120,1.4325011570305233,1.0
120.0,0.7,0.46,0.0,24.4,24.4,100.0,0.0,0.7,120,1.5426935537251787,1.0
120.0,0.75,0.46,0.0,24.4,24.4,100.0,0.0,0.75,120,1.6528859504198343,1.0
120.0,0.8,0.46,0.0,24.4,24.4,100.0,0.0,0.8,120,1.7630783471144904,1.0
120.0,0.85,0.46,0.0,24.4,24.4,100.0,0.0,0.85,120,1.8732707438091458,1.0
120.0,0.9,0.46,0.0,24.4,24.4,100.0,0.0,0.9,120,1.9834631405038015,1.0
120.0,0.95,0.46,0.0,24.4,24.4,100.0,0.0,0.95,120,2.0936555371984573,1.0
120.0,1.0,0.46,0.0,24.4,24.4,100.0,0.0,1.0,120,2.2038479338931127,1.0
