Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
60.0,0.4,0.58,0.0,27.4,27.4,100.0,0.0,0.4,60,0.7855299566351689,1.0
60.0,0.45,0.58,0.0,27.4,27.4,100.0,0.0,0.45,60,0.883721201214565,1.0
60.0,0.5,0.58,0.0,27.4,27.4,100.0,0.0,0.5,60,0.9819124457939611,1.0
60.0,0.55,0.58,0.0,27.4,27.4,100.0,0.0,0.55,60,1.0801036903733574,1.0
60.0,0.6,0.58,0.0,27.4,27.4,100.0,0.0,0.6,60,1.1782949349527534,1.0
60.0,0.65,0.58,0.0,27.4,27.4,100.0,0.0,0.65,60,1.2764861795321494,1.0
60.0,0.7,0.58,0.0,27.4,27.4,100.0,0.0,0.7,60,1.3746774241115454,1.0
60.0,0.75,0.58,0.0,27.4,27.4,100.0,0.0,0.75,60,1.4728686686909416,1.0
60.0,0.8,0.58,0.0,27.4,27.4,100.0,0.0,0.8,60,1.5710599132703378,1.0
60.0,0.85,0.58,0.0,27.4,27.4,100.0,0.0,0.85,60,1.6692511578497338,1.0
60.0,0.9,0.58,0.0,27.4,27.4,100.0,0.0,0.9,60,1.76744240242913,1.0
60.0,0.95,0.58,0.0,27.4,27.4,100.0,0.0,0.95,60,1.865633647008526,1.0
60.0,1.0,0.58,0.0,27.4,27.4,100.0,0.0,1.0,60,1.9638248915879222,1.0
120.0,0.0,0.47,0.0,0.0,26.9,0.0,0.0,0.0,120,0.0,0.0
,,,,,,,,,120,0.0,0.0
120.0,0.005,0.47,0.0,7.43,26.9,27.62081784386617,0.0,0.005,120,0.009819124457939612,0.2762081784386617
120.0,0.01,0.47,0.0,11.8,26.9,43.86617100371748,0.0,0.01,120,0.019638248915879224,0.4386617100371748
120.0,0.015,0.47,0.0,14.8,26.9,55.01858736059481,0.0,0.015,120,0.029457373373818832,0.5501858736059481
120.0,0.02,0.47,0.0,17.0,26.9,63.19702602230484,0.0,0.02,120,0.03927649783175845,0.6319702602230484
120.0,0.025,0.47,0.0,18.6,26.9,69.14498141263941,0.0,0.025,120,0.049095622289698056,0.6914498141263941
120.0,0.03,0.47,0.0,19.9,26.9,73.97769516728624,0.0,0.03,120,0.058914746747637664,0.7397769516728624
120.0,0.035,0.47,0.0,21.0,26.9,78.06691449814127,0.0,0.035,120,0.06873387120557728,0.7806691449814127
120.0,0.04,0.47,0.0,21.8,26.9,81.04089219330855,0.0,0.04,120,0.0785529956635169,0.8104089219330856
120.0,0.045,0.47,0.0,22.5,26.9,83.64312267657994,0.0,0.045,120,0.0883721201214565,0.8364312267657994
120.0,0.05,0.47,0.0,23.1,26.9,85.8736059479554,0.0,0.05,120,0.09819124457939611,0.858736059479554
120.0,0.055,0.47,0.0,23.6,26.9,87.73234200743495,0.0,0.055,120,0.10801036903733573,0.8773234200743495
120.0,0.06,0.47,0.0,24.0,26.9,89.2193308550186,0.0,0.06,120,0.11782949349527533,0.892193308550186
120.0,0.08,0.47,0.0,25.1,26.9,93.3085501858736,0.0,0.08,120,0.1571059913270338,0.933085501858736
120.0,0.1,0.47,0.0,25.7,26.9,95.53903345724908,0.0,0.1,120,0.19638248915879222,0.9553903345724908
120.0,0.12,0.47,0.0,26.1,26.9,97.02602230483272,0.0,0.12,120,0.23565898699055066,0.9702602230483273
120.0,0.14,0.47,0.0,26.4,26.9,98.14126394052045,0.0,0.14,120,0.2749354848223091,0.9814126394052045
120.0,0.16,0.47,0.0,26.5,26.9,98.51301115241635,0.0,0.16,120,0.3142119826540676,0.9851301115241635
120.0,0.18,0.47,0.0,26.6,26.9,98.88475836431228,0.0,0.18,120,0.353488480485826,0.9888475836431228
120.0,0.2,0.47,0.0,26.7,26.9,99.25650557620816,0.0,0.2,120,0.39276497831758445,0.9925650557620815
120.0,0.22,0.47,0.0,26.8,26.9,99.6282527881041,0.0,0.22,120,0.4320414761493429,0.9962825278810411
120.0,0.24,0.47,0.0,26.8,26.9,99.6282527881041,0.0,0.24,120,0.4713179739811013,0.9962825278810411
120.0,0.26,0.47,0.0,26.8,26.9,99.6282527881041,0.0,0.26,120,0.5105944718128598,0.9962825278810411
120.0,0.28,0.47,0.0,26.8,26.9,99.6282527881041,0.0,0.28,120,0.5498709696446182,0.9962825278810411
120.0,0.3,0.47,0.0,26.9,26.9,100.0,0.0,0.3,120,0.5891474674763767,1.0
120.0,0.32,0.47,0.0,26.9,26.9,100.0,0.0,0.32,120,0.6284239653081352,1.0
120.0,0.34,0.47,0.0,26.9,26.9,100.0,0.0,0.34,120,0.6677004631398936,1.0
120.0,0.36,0.47,0.0,26.9,26.9,100.0,0.0,0.36,120,0.706976960971652,1.0
120.0,0.38,0.47,0.0,26.9,26.9,100.0,0.0,0.38,120,0.7462534588034104,1.0
120.0,0.4,0.47,0.0,26.9,26.9,100.0,0.0,0.4,120,0.7855299566351689,1.0
120.0,0.45,0.47,0.0,26.9,26.9,100.0,0.0,0.45,120,0.883721201214565,1.0
120.0,0.5,0.47,0.0,26.9,26.9,100.0,0.0,0.5,120,0.9819124457939611,1.0
120.0,0.55,0.47,0.0,26.9,26.9,100.0,0.0,0.55,120,1.0801036903733574,1.0
120.0,0.6,0.47,0.0,26.9,26.9,100.0,0.0,0.6,120,1.1782949349527534,1.0
120.0,0.65,0.47,0.0,26.9,26.9,100.0,0.0,0.65,120,1.2764861795321494,1.0
120.0,0.7,0.47,0.0,26.9,26.9,100.0,0.0,0.7,120,1.3746774241115454,1.0
120.0,0.75,0.47,0.0,26.9,26.9,100.0,0.0,0.75,120,1.4728686686909416,1.0
120.0,0.8,0.47,0.0,26.9,26.9,100.0,0.0,0.8,120,1.5710599132703378,1.0
120.0,0.85,0.47,0.0,26.9,26.9,100.0,0.0,0.85,120,1.6692511578497338,1.0
120.0,0.9,0.47,0.0,26.9,26.9,100.0,0.0,0.9,120,1.76744240242913,1.0
120.0,0.95,0.47,0.0,26.9,26.9,100.0,0.0,0.95,120,1.865633647008526,1.0
120.0,1.0,0.47,0.0,26.9,26.9,100.0,0.0,1.0,120,1.9638248915879222,1.0
