Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
60.0,0.5,0.6,0.0,33.9,33.9,100.0,0.0,0.5,60,1.0595422759101503,1.0
60.0,0.55,0.6,0.0,33.9,33.9,100.0,0.0,0.55,60,1.1654965035011655,1.0
60.0,0.6,0.6,0.0,33.9,33.9,100.0,0.0,0.6,60,1.2714507310921803,1.0
60.0,0.65,0.6,0.0,33.9,33.9,100.0,0.0,0.65,60,1.3774049586831953,1.0
60.0,0.7,0.6,0.0,33.9,33.9,100.0,0.0,0.7,60,1.4833591862742104,1.0
60.0,0.75,0.6,0.0,33.9,33.9,100.0,0.0,0.75,60,1.5893134138652254,1.0
60.0,0.8,0.6,0.0,33.9,33.9,100.0,0.0,0.8,60,1.6952676414562404,1.0
60.0,0.85,0.6,0.0,33.9,33.9,100.0,0.0,0.85,60,1.8012218690472555,1.0
60.0,0.9,0.6,0.0,33.9,33.9,100.0,0.0,0.9,60,1.9071760966382705,1.0
60.0,0.95,0.6,0.0,33.9,33.9,100.0,0.0,0.95,60,2.0131303242292855,1.0
60.0,1.0,0.6,0.0,33.9,33.9,100.0,0.0,1.0,60,2.1190845518203005,1.0
120.0,0.0,0.52,0.0,0.0,33.2,0.0,0.0,0.0,120,0.0,0.0
,,,,,,,,,120,0.0,0.0
120.0,0.005,0.52,0.0,10.3,33.2,31.024096385542165,0.0,0.005,120,0.010595422759101504,0.31024096385542166
120.0,0.01,0.52,0.0,16.2,33.2,48.795180722891565,0.0,0.01,120,0.021190845518203008,0.4879518072289157
120.0,0.015,0.52,0.0,20.1,33.2,60.54216867469879,0.0,0.015,120,0.031786268277304505,0.6054216867469879
120.0,0.02,0.52,0.0,22.8,33.2,68.67469879518072,0.0,0.02,120,0.042381691036406016,0.6867469879518072
120.0,0.025,0.52,0.0,24.8,33.2,74.69879518072288,0.0,0.025,120,0.05297711379550751,0.7469879518072289
120.0,0.03,0.52,0.0,26.4,33.2,79.51807228915662,0.0,0.03,120,0.06357253655460901,0.7951807228915662
120.0,0.035,0.52,0.0,27.5,33.2,82.83132530120481,0.0,0.035,120,0.07416795931371052,0.8283132530120482
120.0,0.04,0.52,0.0,28.5,33.2,85.84337349397589,0.0,0.04,120,0.08476338207281203,0.8584337349397589
120.0,0.045,0.52,0.0,29.2,33.2,87.95180722891565,0.0,0.045,120,0.09535880483191353,0.8795180722891566
120.0,0.05,0.52,0.0,29.9,33.2,90.0602409638554,0.0,0.05,120,0.10595422759101503,0.9006024096385541
120.0,0.055,0.52,0.0,30.3,33.2,91.26506024096383,0.0,0.055,120,0.11654965035011654,0.9126506024096384
120.0,0.06,0.52,0.0,30.8,33.2,92.7710843373494,0.0,0.06,120,0.12714507310921802,0.927710843373494
120.0,0.08,0.52,0.0,31.8,33.2,95.78313253012048,0.0,0.08,120,0.16952676414562406,0.9578313253012049
120.0,0.1,0.52,0.0,32.4,33.2,97.59036144578312,0.0,0.1,120,0.21190845518203005,0.9759036144578311
120.0,0.12,0.52,0.0,32.7,33.2,98.49397590361446,0.0,0.12,120,0.25429014621843604,0.9849397590361445
120.0,0.14,0.52,0.0,32.9,33.2,99.09638554216866,0.0,0.14,120,0.2966718372548421,0.9909638554216866
120.0,0.16,0.52,0.0,33.0,33.2,99.39759036144578,0.0,0.16,120,0.33905352829124813,0.9939759036144578
120.0,0.18,0.52,0.0,33.0,33.2,99.39759036144578,0.0,0.18,120,0.3814352193276541,0.9939759036144578
120.0,0.2,0.52,0.0,33.1,33.2,99.69879518072288,0.0,0.2,120,0.4238169103640601,0.9969879518072289
120.0,0.22,0.52,0.0,33.1,33.2,99.69879518072288,0.0,0.22,120,0.46619860140046615,0.9969879518072289
120.0,0.24,0.52,0.0,33.1,33.2,99.69879518072288,0.0,0.24,120,0.5085802924368721,0.9969879518072289
120.0,0.26,0.52,0.0,33.1,33.2,99.69879518072288,0.0,0.26,120,0.5509619834732782,0.9969879518072289
120.0,0.28,0.52,0.0,33.2,33.2,100.0,0.0,0.28,120,0.5933436745096842,1.0
120.0,0.3,0.52,0.0,33.2,33.2,100.0,0.0,0.3,120,0.6357253655460902,1.0
120.0,0.32,0.52,0.0,33.2,33.2,100.0,0.0,0.32,120,0.6781070565824963,1.0
120.0,0.34,0.52,0.0,33.2,33.2,100.0,0.0,0.34,120,0.7204887476189022,1.0
120.0,0.36,0.52,0.0,33.2,33.2,100.0,0.0,0.36,120,0.7628704386553082,1.0
120.0,0.38,0.52,0.0,33.2,33.2,100.0,0.0,0.38,120,0.8052521296917142,1.0
120.0,0.4,0.52,0.0,33.2,33.2,100.0,0.0,0.4,120,0.8476338207281202,1.0
120.0,0.45,0.52,0.0,33.2,33.2,100.0,0.0,0.45,120,0.9535880483191352,1.0
120.0,0.5,0.52,0.0,33.2,33.2,100.0,0.0,0.5,120,1.0595422759101503,1.0
120.0,0.55,0.52,0.0,33.2,33.2,100.0,0.0,0.55,120,1.1654965035011655,1.0
120.0,0.6,0.52,0.0,33.2,33.2,100.0,0.0,0.6,120,1.2714507310921803,1.0
120.0,0.65,0.52,0.0,33.2,33.2,100.0,0.0,0.65,120,1.3774049586831953,1.0
120.0,0.7,0.52,0.0,33.2,33.2,100.0,0.0,0.7,120,1.4833591862742104,1.0
120.0,0.75,0.52,0.0,33.2,33.2,100.0,0.0,0.75,120,1.5893134138652254,1.0
120.0,0.8,0.52,0.0,33.2,33.2,100.0,0.0,0.8,120,1.6952676414562404,1.0
120.0,0.85,0.52,0.0,33.2,33.2,100.0,0.0,0.85,120,1.8012218690472555,1.0
120.0,0.9,0.52,0.0,33.2,33.2,100.0,0.0,0.9,120,1.9071760966382705,1.0
120.0,0.95,0.52,0.0,33.2,33.2,100.0,0.0,0.95,120,2.0131303242292855,1.0
120.0,1.0,0.52,0.0,33.2,33.2,100.0,0.0,1.0,120,2.1190845518203005,1.0
