Tc_min,CutoffQ_cfs,Max_Inflow_cfs,Max_Depth_ft,Treated_mgal,Total_mgal,Capture_Efficiency_%,Flow_Balance_Error_%,flowrate_cfs,tc_minutes,intensity_inhr,capture_fraction
10.0,0.005,1.04,0.0,5.71,29.7,19.225589225589225,0.0,0.005,10,0.010017490608605059,0.19225589225589224
10.0,0.01,1.04,0.0,9.46,29.7,31.85185185185185,0.0,0.01,10,0.020034981217210118,0.31851851851851853
10.0,0.015,1.04,0.0,12.4,29.7,41.75084175084176,0.0,0.015,10,0.030052471825815174,0.4175084175084176
10.0,0.02,1.04,0.0,14.7,29.7,49.494949494949495,0.0,0.02,10,0.040069962434420237,0.494949494949495
10.0,0.025,1.04,0.0,16.6,29.7,55.892255892255896,0.0,0.025,10,0.050087453043025296,0.5589225589225589
10.0,0.03,1.04,0.0,18.2,29.7,61.27946127946128,0.0,0.03,10,0.06010494365163035,0.6127946127946128
10.0,0.035,1.04,0.0,19.6,29.7,65.99326599326601,0.0,0.035,10,0.07012243426023541,0.65993265993266
10.0,0.04,1.04,0.0,20.7,29.7,69.6969696969697,0.0,0.04,10,0.08013992486884047,0.696969696969697
10.0,0.045,1.04,0.0,21.7,29.7,73.06397306397307,0.0,0.045,10,0.09015741547744552,0.7306397306397306
10.0,0.05,1.04,0.0,22.6,29.7,76.0942760942761,0.0,0.05,10,0.10017490608605059,0.7609427609427609
10.0,0.055,1.04,0.0,23.3,29.7,78.45117845117846,0.0,0.055,10,0.11019239669465565,0.7845117845117846
10.0,0.06,1.04,0.0,24.0,29.7,80.8080808080808,0.0,0.06,10,0.1202098873032607,0.8080808080808081
10.0,0.08,1.04,0.0,25.9,29.7,87.20538720538721,0.0,0.08,10,0.16027984973768095,0.8720538720538721
10.0,0.1,1.04,0.0,27.1,29.7,91.24579124579124,0.0,0.1,10,0.20034981217210118,0.9124579124579124
10.0,0.12,1.04,0.0,27.9,29.7,93.93939393939394,0.0,0.12,10,0.2404197746065214,0.9393939393939393
10.0,0.14,1.04,0.0,28.4,29.7,95.62289562289564,0.0,0.14,10,0.28048973704094166,0.9562289562289564
10.0,0.16,1.04,0.0,28.7,29.7,96.63299663299664,0.0,0.16,10,0.3205596994753619,0.9663299663299664
10.0,0.18,1.04,0.0,29.0,29.7,97.64309764309763,0.0,0.18,10,0.3606296619097821,0.9764309764309763
10.0,0.2,1.04,0.0,29.1,29.7,97.979797979798,0.0,0.2,10,0.40069962434420237,0.9797979797979799
10.0,0.22,1.04,0.0,29.2,29.7,98.31649831649833,0.0,0.22,10,0.4407695867786226,0.9831649831649832
10.0,0.24,1.04,0.0,29.3,29.7,98.65319865319866,0.0,0.24,10,0.4808395492130428,0.9865319865319866
10.0,0.26,1.04,0.0,29.4,29.7,98.989898989899,0.0,0.26,10,0.520909511647463,0.9898989898989901
10.0,0.28,1.04,0.0,29.5,29.7,99.32659932659934,0.0,0.28,10,0.5609794740818833,0.9932659932659934
10.0,0.3,1.04,0.0,29.5,29.7,99.32659932659934,0.0,0.3,10,0.6010494365163035,0.9932659932659934
10.0,0.32,1.04,0.0,29.6,29.7,99.66329966329968,0.0,0.32,10,0.6411193989507238,0.9966329966329969
10.0,0.34,1.04,0.0,29.6,29.7,99.66329966329968,0.0,0.34,10,0.6811893613851441,0.9966329966329969
10.0,0.36,1.04,0.0,29.6,29.7,99.66329966329968,0.0,0.36,10,0.7212593238195641,0.9966329966329969
10.0,0.38,1.04,0.0,29.6,29.7,99.66329966329968,0.0,0.38,10,0.7613292862539844,0.9966329966329969
